img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/Complexcon 2025 E-ticket.pdf---image_page1_3.png, qrcode = TA25CCTEST3CLwdmZmcn3BMfZVmJiTwo3kE+mg6hrpS4Krkecc1arFA2NGnGFXlbqBpgGtx1eaT7qgSzHE0u9jpKmUivIXei4b+i6j/b+I/wh9JnvSW7y/+w48K8WSRD4a98gMQ9/5Fo9 , seat_info = A 25
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117151.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410Fvk2uXa+gOQjj9A9CfMw5XnrVhluffp2kp5VpMqz3+N0HNE2jkhGQyh/AUqN8w70TK0YYJHvjW/f1dEI2daiUPnjh9TVQlAd4+ , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117169.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410Jnl22XPOwPFDQMToVWJ59Nj3/f0b8zi2OTOOFSHnzFDLIa+K2d9NN62R6dMdhznwwHLw8lvt+xjkGltbuErBeNXLBjNZij9odg , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117155.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410FrlWydaO0AFziZ6a2jj9NYh2VHhcfdGRIldVD9/CGRKXnS9aLsp6vakEcIRkXJsjkl7TKNCUwixDfi9KEHsKXVjCtcgYvbs5a+ , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117141.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410BvlWuQYLlZR2DX7FxkAQ3I2OMyN1503NUlHpP3GRQ49sbUgf7uWE0xhvQFdYjNP203BmMiI34xv81JypATFnBTo5vQWTici6tD , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117196.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB4101okm6Tb78NSzmZ6A1/x3BPZHUCc6vVP63j2smy4jYkaeQYX7EQ4bNdxJcwhHW29sBj36RSSxN3AEf5liFtrEl7+wKbNzcYr8+N , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117343.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41UBtxGWcOLkLRDFpUKdR9eY+yj0Z+fc4aoUNgjoUAK1Ftr/O+egMNf9X1DYdM3Y9MqkCIl3nP/c/xzBo8ovkeHxiEEKAUCj3ocAN , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117223.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41EZtwTrBOu1cEWKVBPOblpcHVsGxmgojYl3wqIACWIvoH6o+rPYI8+f1LZ81f+yTIYAULbuwk7jQwP96ZZ8/y9W2D2nIb8AUE9Mk , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117237.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41EdplWrGYLkLQjQ3zl61h7i4bk/8Gvj2ygLzon+nYhWWbWcyWgKGo5ll03GodjHYSi+fb4OpBsLtuj/JZcmwXBXd2oyfsj2j2f9w , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117009.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41kRnwGyXP7gNQzMEgAnXc9QwUmjPuibU3mzrDLjdh+nhXkb71yHfT8bb3/VUzLEIeF4jTT9P65v7dJi/5X3dsBc3+SCoHYvDFvB0 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117021.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41kZvwzqVb7lcRWQz+GjS8bsvnksxxH+vt9JSHbXA0HzRaCym6hbhUegcZcQy9OMN4Nj961raBCq2uq+jkLV4tYr0KaJgAO3aY0Lf , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117035.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41kdrwD/Fab8AQmMzyDHulJ/+GqVgMf01VBz57OOMNbGYISqBii7ochwJfSznIodL/jWutWqvbXvnVbfPBnNP1FRx9KR2lWjfDFa+ , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117034.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41kdqx26TPLkLFjT86aJvY6ZCaRxxgjOlpkskpxumGgXk2uGRWkCDiwuO8dkWcjgeHvYDHc4POTsPdfrJX5yxwyBm4MrdNbqdaNKn , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117020.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41kZukjmVPepdFjjmz6N2kneax60zL2QvqakdZCJbbS1I38Raflg0d3SN3gh+k2hNVpHecNiyxyBu88jsr3LzIMjeW8SgvkBtI1J3 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117008.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41kRmm2vAYb5dR2IoGVhCR2G44R5qAmc6VFQ0c0yhpOs9LcAzg25xBJRLVgFpL4hYCJXPzU4V107aAuDQtBKlKOJDje7HLz3d4Fzr , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117236.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41EdowDnCaeldRzf9c1fq9smwFr6G8K4kEZcBXz2Y3TiVwD3yo7wSAbIn6w9LUCCIpGdEL81nbaJcZ8fqImTg66fLdugbNpBxa/EP , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117222.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41EZskD2WPLkMFDOtWz62VvA9Ifyf5kVDFYdfs7GWNXngU4jIST9cfSfu7sHITKyNbkFea+7KzsF1teN4WLfgibOJsE+pZpy+HLm9 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117342.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41UBslm6Vb+oMRTcYaoGbyFQONzG3Ym2uz87sG37/PowrjjYmj2EfZcl4S+xOW9g9zGTEDOUXiW6WOECwL26Vw42yiBWKDIEchFhH , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117356.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41UFowGuTauwKEWRWnVW85jIAAeM7+B8ftqsp1YjiXJdmnoES0dKGRHOVLihIotPs15C5dUrhJvHN8I1xVaGTCuloiLgg7Le6xQaO , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117183.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410xtlT3Gbu8IEDlctokZ1iKUSimR7L/5LxzwIR34sDQKPkg4X4gFn9rnPPHcSyYJJkP660gvigx0ryZS4jN14T3H3jVjMLhpmv4b , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117197.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB4101plWmUP+QIF2NK6jzdOndLVfuIgcMyHIH1PWDfasHJDfcpJ37Wz3z8pPpIhoVcU+VPhf2LXcJAzqBL+SR4rVxAJKkWWqEzwmSq , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117140.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410BukGuSOusMRGBo5eo4UTk1vwtXac7UhiMLiZ4dq9GnTi2gGfpQjD436TIrkYfMNXpi5i5tLXOLBafUpQnywZk1kcGZ++rWNj1G , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117154.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410FqkGjGPegPRWR+B1UfSj/rmdLOa8QoPrt5mR1+VY6JY53mTKFIOwJpyCu71Fy9F0bnQs8ZsbcqMckrsBwpfH92LTXpiSoOdHv2 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117168.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410Jmm2iWbbsLRDWRdXJaoRtmQGHN2OU0YBcnM/NVeWlVny+UGlUyAmv0g3xGG3xQ/uw5LgJ3p0+n1D8Euxrdc705KCvVBd7IltsB , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117142.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410Bsw2mWPe1dRGdICs3tZsLIJEY8b6SU0//tgeMFH781It140ukwauMJO28JeoL/8ialTBLyBQSaoOmIvF6tDj8ZKPaROndIjPqW , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117156.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410FolWiSb+kPFzKG1fnUYD8APzZhvsWihSmRiQPQ21k5SWPBrcQ5mfTPbWpHKq/dt4+SPbccy49NKYmQTuB4dLYEetXg2ZT2yRn9 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117181.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410xvwGiXOrwKQDi+hYS57G17wuiB46kOqr15Xpl1Wo1S8Wrnp8/VZkNk6YuQ85Hyz63aSuU1F+9HS2veJzvTe+uGQQCNL9hwLC1D , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117195.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB4101rlGuXau4JQTESnpTUNPho1TI5GDeP0WC44BTah6e6v77MVlt6FrS47CMUvJp56SgMO8U5IWhkD6md3/kQIM9H/Ud+2h2CzLW5 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117340.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41UBukmyWPewLQDN3wshIOt4aEQ/mUqmoQrp1OKGggMRk9pyMPh7pEAZE+B1s27oFVJMwW0hhb6Vh0YiuxK+trg454PM7JUzAM0lW , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117354.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41UFqwzidbLgORjd/cRwkKouGmwcTPAn3GBE2bOFkltnobLeRd05dVGFciRMYjGyntrEmFTcq8WHMjKGZdWLoMHPbJd4NPJOpncKv , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117208.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41ERmw2WTYeQJFDUtliqWJWBPf+fCl2KV58QUOS6bEdWxz2j/Z7E6MLAns6MtgavGWc5a935ive/n4s45lViNJRE4zNEZcomE+vst , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117234.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41EdqkmiUbuteF2UfUMdBzBs0Sv/wcWDUCI3r1QUYUdTigS984lTZyh3GIX1CyxOyZ5eIE8EUdLLoZnI5QrSLsO/551AhJj075ZuZ , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117220.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41EZumz+TOLleFjSFASY3H//rGI6+dJYlcssZYoicMTF2S1XxBuF4TwXsi5m25NecXPThbueskifDZbRkj9oqRRc4bcQt7ch0IcwM , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117036.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41kdolWuSaewPQjC+mr9BY0DpEdS1Ek1iAEbJxjHYdgMADDMK7QioOGbHQgkYSHkvw1o2Nc0anYGwpzZDTuiNukYMsWYzVdfVYvIj , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117022.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41kZslmjCOL8LR2VKY+1Qek8OHCs1APiynTeVkkvdElWg6KWfyqa91PFbag2IPopY8+x79vTW6Ub5U0iQjm2EOH3XgdGJHVLVpwR6 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117221.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41EZvlGyQbbkIQzigJzFf1gj7gPJvP71n14FwWhrgj52qQ0N8pkHMBm5fJudsIzruVWeGi2fOcItsysTbzVi4yUfzTL/XmBl2Q4d0 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117235.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41Edrmz6VPO0AQGSInE8Rm1VHzukTDI0sBxbTgXA/gYGwmmbs5Y5+m3aTAsNVVDz/6PKIJTulev4Eoq+/iN2j9GbQl9Q+o+8+GgVz , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117209.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41ERnkT+WYO4LEzK1Z4qMnKRJZJ/Okk+dNV2xyfXDNDceOarqcJwXRxsg/ne0opFEgzp77/FJrsiFoTj1rPRxwE0VkHEVyc2ZiDwM , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117355.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41UFrxj7BaOUKEWRHP5ekwGj5N9zPAgmCSjmlcx5yaUWZ9s0NjwiiWIc9Nb5KnWgxA74o5D9mxVpnNiW5ovtCJnsPtuFUnavnxCzZ , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117341.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41UBvwG3FOLlcFGOkt3Ob2AJb1uoVd8GQ2n/mtkJbS1m7gpwnpIdzfdr0uEnQBZW1uBMkNQQ/8uUVR77DPcdrcUHn7P4rw4hmnhFr , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117194.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB4101qlGSTbL8JRTNFvJcaY6h5sYBppASbIIO9R5X+Ifafz5MqHoAYcAnwdoypWvH1ZaE7UehZCUqWPZMgHGkcMkrCQdEaf11sILet , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117180.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410xukWXGP74ARTEbu7HWDkpTM8Z9pCmYqHhfuG8o2oWvn/3j1LBqWDDTkeFxF0MpFYjlIjrd8VU4+LQgO2OoT17vBPX+AE9LawgS , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117157.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410FpwTmTO+kAR2Wd74eq+2WItcV6L8e9geNuoXuzq1P2CscmfkYhjvVfnuJrlMnmqBK92/WEM+Q1Y7PSvvnKOmA2mqI3crL2tFY0 , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117143.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410BtkD3APe1cSjb4DlEcKXdIQN8Pb7Igx4J33nvoJZafVAxcNlHEZDtRx1D2l6OJwIgy9Nq2QVYxMF2Gfw0o60lZqbiUG8kEJdHr , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117124.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410ZqxmnFPb9aETTrzTRj1Eq7TbbYm1Cx4I+MAkxAbfCjJZoKqbCf7nYR+acUM6sSz1rYPpF4sCYw8cWNt+YaqNZBZMNk0OBYIpwK , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117130.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410dukj+dOuQARDlpRn+xP3kXtQbZDmX33m1aImGbZ0j4OD6Val+HIv7SbzMVmycS05pYmAVwSWPGI9tnQFeqmafszI62oejX2tij , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117118.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB410Vml23BPO5aRjnEwf6L6bhw0kO7S0lfvFP7oHKH6of+07WzgPILqqBB2hO4Ykg/ufqvMWdn2gfb9/Z32pQJrXmH6iDSiK5O80lx , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117326.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41UZolT+RP+oPF2LQKZZfwccks8xWDOxpH4Cq6/e+NK2Obhb/19/3ZxehH9Xda64G3VieMBU/53Vw6iu68wYV1Lu6uYQU74TV7BBh , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117332.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41UdskWyWb+QLF2Bs9MbaYq0TGTgHymuwzW6Z+Lr9yxIt27cQZ1frF9FbJ2+9PvbKTu6+buF3sI6WV/aeQI4izpTm9+FjXmKwegoD , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117252.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41EFsx2WVaeUAFjUU7rn9TOS/FsiJ+Cztb6yMdQeNfMzDFN/eYvPoqtRPy3E76XKlLOFpdcqTKLGCe7vFdV5Oo5x6Vr3I8n2DNOIS , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117246.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41EBolD3GbLhZE2evMpf46o/8hiAHGMhr9E2Q4reLVPUaABlVlrTSUINzPnLH/iqUrmgXR3wVH0a2lDAzNzjeL5L9150ZE32pkiGm , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117291.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41E1vl2TBbe5bFjFp7E1npapBZkAzqib4uV/4g+vKSNqdVohvV+BQJd5dvRfI3VcrbmKRfpRO62WRUHIMBraU4jF7MyrC27CG6cwR , seat_info = 未解析出座位
img_path = /Users/zhoudong/projects/maoyan/movie-data-automation/performance/pdf/ComplexCon 2025 Mar 23/maoyan/Mar 23 Sun T2M T2坐位 1388/maoyan_358張/Block 12/20250227181659117285.pdf---image_page1_3.png, qrcode = TA25CCHK01CL2sSKksn3BMfZVWJtTwI1lSwvqAB41Exrk2SVPe9dQjUF5h84jESzMfMpyegEqC1nBoNU3rvLfWvq+JVvQql6vjYxPrd4CBMr53cX+V7kxOh/6cQGmWHECThrAfPNMM1f , seat_info = 未解析出座位
